raw_smiles,dataset,max_tanimoto_to_corpus_full,n_corpus_identical,n_corpus_neardup_0p95
[H]C1([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C2([H])[H],QM7,0.8000,0,0
[H]C1=C([H])[C@@]2([H])C([H])([H])[C@@]2([H])C([H])=C1[H],QM7,1.0000,1,0
[H]C1=NC([H])([H])C([H])([H])C(=C([H])[H])N1[H],QM7,0.5200,0,0
[H]/N=c1/c([H])c([H])sn1C([H])([H])[H],QM7,0.6957,0,0
[H]C1=C([H])[C@]2([H])C([H])=C([H])[C@@]1([H])C2([H])[H],QM7,0.9000,0,0
[H]C([H])=C1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H],QM7,0.9286,0,0
[H]C([H])([H])[C@@]1([H])OC([H])([H])S1(=O)=O,QM7,0.4348,0,0
[H]/N=C1\C(=C([H])[H])C([H])([H])C([H])([H])N1[H],QM7,0.4231,0,0
[H]C([H])=C1N([H])C(=S)N([H])C1([H])[H],QM7,0.5238,0,0
[H]C([H])=C1C([H])([H])C([H])([H])N2C([H])([H])[C@@]12[H],QM7,0.4444,0,0
[H][C]1S[N][C]2OC([H])([H])[C]21,QM7,0.2500,0,0
[H]c1snc2c1OC2([H])[H],QM7,0.4000,0,0
[H]c1sc([H])c2c1OC2([H])[H],QM7,0.5000,0,0
[H]c1snc2c1C([H])([H])N2[H],QM7,0.4643,0,0
[H]c1snc2c1N([H])C2([H])[H],QM7,0.4643,0,0
[H]c1sc([H])c2c1N([H])C2([H])[H],QM7,0.6296,0,0
[H]C1([H])c2nsnc2C1([H])[H],QM7,0.4500,0,0
[H]c1snc2c1C([H])([H])C2([H])[H],QM7,0.6957,0,0
[H]c1sc([H])c2c1C([H])([H])C2([H])[H],QM7,0.5217,0,0
[H]O/N=C1\C([H])=C([H])N([H])C1([H])[H],QM7,0.3929,0,0
[H]O/N=C1/C([H])([H])N([H])C([H])([H])C1([H])[H],QM7,0.9474,0,0
[H]C(=O)N1C([H])=C([H])C([H])([H])N1[H],QM7,0.4074,0,0
[H]C(=O)N1N([H])C([H])([H])C([H])([H])C1([H])[H],QM7,0.8095,0,0
[H][N][C]1N([H])C(=C([H])[H])C([H])([H])C1([H])[H],QM7,0.4000,0,0
[H]O[C]([H])C1=NN=C([H])[C]1[H],QM7,0.2333,0,0
[H]N1[C@@]2([H])C(=O)OC([H])([H])[C@@]12[H],QM7,0.4074,0,0
[H]C1([H])OC(=O)N2C([H])([H])[C@@]21[H],QM7,0.6296,0,0
[H]C1=C([H])C([H])([H])ON([H])C1=O,QM7,0.6250,0,0
[H]C([H])=C1C([H])([H])N([H])C([H])([H])C([H])([H])C1([H])[H],QM7,0.8095,0,0
[H]N1O[C@@]2([H])C([H])([H])[C@@]2([H])C1=O,QM7,0.6071,0,0
[H]C1=C([H])C([H])([H])N([H])N([H])C1=O,QM7,0.5833,0,0
[H]N1C(=O)[C@]2([H])C([H])([H])[C@]2([H])N1[H],QM7,0.5600,0,0
[H]C1=C([H])C(=O)N([H])C1=O,QM7,0.9167,0,0
[H]C1=C([H])C([H])([H])OC(=O)N1[H],QM7,0.5000,0,0
[H]N1C(=O)OC([H])([H])C([H])([H])C1([H])[H],QM7,0.9000,0,0
[H]C1=C([H])C([H])([H])N([H])C(=O)N1[H],QM7,0.9444,0,0
[H]N1C(=O)N([H])C([H])([H])C([H])([H])C1([H])[H],QM7,0.8125,0,0
[H]C1=C([H])C([H])([H])C([H])([H])N([H])C1=O,QM7,1.0000,1,0
[H]C1=C([H])N([H])C(=O)C1=O,QM7,0.6818,0,0
[H]N1C(=O)[C@]2([H])O[C@]2([H])C1([H])[H],QM7,0.5769,0,0
[H]N1C(=O)[C@]2([H])N([H])[C@]2([H])C1([H])[H],QM7,0.4800,0,0
[H]N1C(=O)N2C([H])([H])[C@]2([H])C1([H])[H],QM7,0.6154,0,0
[H]N1C(=O)[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],QM7,0.5926,0,0
[H]N1C(=O)O[C@@]2([H])C([H])([H])[C@@]12[H],QM7,0.8571,0,0
[H]N1C(=O)N([H])[C@]2([H])C([H])([H])[C@]12[H],QM7,0.5500,0,0
[H]N1C(=O)[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],QM7,0.7273,0,0
[H]C1=NOC([H])([H])C(=O)C1([H])[H],QM7,0.3846,0,0
[H]C1=C([H])N([H])C(=O)C([H])([H])O1,QM7,1.0000,1,0
[H]N1C(=O)C([H])([H])OC([H])([H])C1([H])[H],QM7,0.9474,0,0
[H]C1=NN([H])C([H])([H])C(=O)C1([H])[H],QM7,0.4231,0,0
[H]C1=NN2C([H])([H])[C@@]2([H])C1=O,QM7,0.3750,0,0
[H]N1C(=O)C([H])([H])C(=O)C1([H])[H],QM7,0.5294,0,0
[H]C1=NC([H])([H])C(=O)C([H])([H])N1[H],QM7,0.4815,0,0
[H]N1C([H])([H])C(=O)OC([H])([H])C1([H])[H],QM7,0.8571,0,0
[H]N1C(=O)C([H])([H])N([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C1=C([H])C([H])([H])N([H])C([H])([H])C1=O,QM7,0.4444,0,0
[H]N1C([H])([H])C(=O)[C@]2([H])C([H])([H])[C@]12[H],QM7,0.6538,0,0
[H]C1([H])C(=O)C2([H])C([H])([H])N1C2([H])[H],QM7,0.5909,0,0
[H]C1=NOC([H])([H])C([H])([H])C1=O,QM7,0.4286,0,0
[H]c1onc([H])c(=O)c1[H],QM7,0.5455,0,0
[H]C1=NN([H])C([H])([H])C([H])([H])C1=O,QM7,0.4000,0,0
[H]c1nn([H])c([H])c([H])c1=O,QM7,0.6429,0,0
[H]C1=NC([H])([H])C([H])([H])C(=O)N1[H],QM7,0.5200,0,0
[H]C1=C([H])N([H])C([H])([H])C([H])([H])C1=O,QM7,1.0000,1,0
[H]N1C([H])([H])C([H])([H])C(=O)C([H])([H])C1([H])[H],QM7,0.9286,0,0
[H]N1C(=O)C(=O)C([H])([H])C1([H])[H],QM7,0.7143,0,0
[H]C1=C([H])N2C([H])([H])[C@@]2([H])C1=O,QM7,0.4595,0,0
[H]C1([H])C(=O)[C@@]2([H])N(C1([H])[H])C2([H])[H],QM7,0.5600,0,0
[H]N1C(=O)C([H])([H])C([H])([H])C1=O,QM7,1.0000,3,0
[H]N1OC([H])([H])C([H])([H])C([H])([H])C1=O,QM7,0.6667,0,0
[H]C1=NOC(=O)C([H])([H])C1([H])[H],QM7,0.4074,0,0
[H]c1noc(=O)c([H])c1[H],QM7,0.4286,0,0
[H]C1=NN([H])C(=O)C([H])([H])C1([H])[H],QM7,0.7200,0,0
[H]N1C(=O)C([H])([H])C([H])([H])C([H])([H])N1[H],QM7,0.7391,0,0
[H]N1C([H])([H])C(=O)C([H])([H])C([H])([H])C1([H])[H],QM7,0.8947,0,0
[H]C1=C([H])C([H])([H])C([H])([H])C(=O)N1[H],QM7,0.5217,0,0
[H]C1=C([H])C([H])([H])N([H])C(=O)C1([H])[H],QM7,1.0000,2,0
[H]N1C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],QM7,0.9412,0,0
[H]C1=C([H])[C@]2([H])N([H])[C@]2([H])C1=O,QM7,0.4091,0,0
[H]N1[C@@]2([H])C(=O)C([H])([H])C([H])([H])[C@@]12[H],QM7,0.7273,0,0
[H]C1=C([H])[C@]2([H])N(C1=O)C2([H])[H],QM7,0.5556,0,0
[H]C1([H])C(=O)N2C([H])([H])[C@]2([H])C1([H])[H],QM7,1.0000,1,0
[H]N1[C@@]2([H])C([H])([H])C(=O)C([H])([H])[C@@]12[H],QM7,0.5200,0,0
[H]N1C(=O)C([H])([H])[C@@]2([H])N1C2([H])[H],QM7,1.0000,1,0
[H]C1([H])C(=O)C([H])([H])[C@@]2([H])N1C2([H])[H],QM7,0.7000,0,0
[H]N1C(=O)C([H])([H])[C@]2([H])C([H])([H])[C@]12[H],QM7,0.9000,0,0
[H]N1[C@@]2([H])C([H])([H])C(=O)[C@]1([H])C2([H])[H],QM7,0.5833,0,0
[H]C1=C([H])[C@@]2([H])C(=O)[C@]1([H])N2[H],QM7,0.3889,0,0
[H]N1C([H])([H])[C@]2([H])C(=O)[C@@]1([H])C2([H])[H],QM7,0.4286,0,0
[H]N1[C@]2([H])C(=O)[C@@]1([H])C([H])([H])C2([H])[H],QM7,0.5789,0,0
[H]C1=NN=C([H])C([H])=C([H])O1,QM7,0.4231,0,0
[H]C1=NN=C([H])[C@@]2([H])O[C@@]12[H],QM7,0.3684,0,0
[H]C([H])=C1C([H])=C([H])[C@]2([H])N([H])[C@]12[H],QM7,0.4286,0,0
[H]C([H])=C1C([H])([H])C([H])([H])[C@@]2([H])N([H])[C@@]12[H],QM7,0.7273,0,0
[H]C([H])=C1C([H])([H])[C@]2([H])N([H])[C@]2([H])C1([H])[H],QM7,0.5000,0,0
[H][N][C]1OC([H])([H])[C@]2([H])N1C2([H])[H],QM7,0.3636,0,0
[H]C1([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,0.8182,0,0
[H]/N=C1/C([H])=C([H])C([H])([H])ON1[H],QM7,0.3548,0,0
[H]/N=C1/N([H])O[C@@]2([H])C([H])([H])[C@@]12[H],QM7,0.2973,0,0
[H]/N=C1/C([H])=C([H])C(=O)N1[H],QM7,0.4783,0,0
[H][N][C]1OC([H])([H])C([H])=C([H])N1[H],QM7,0.5000,0,0
[H][N][C]1OC([H])([H])C([H])([H])C([H])([H])N1[H],QM7,0.4615,0,0
[H][N][C]1C(=O)C([H])([H])C([H])([H])N1[H],QM7,0.4400,0,0
[H][N][C]1C(=O)C([H])=C([H])N1[H],QM7,0.4400,0,0
[H]/N=C1/N([H])C([H])([H])[C@@]2([H])O[C@@]12[H],QM7,0.3939,0,0
[H][N][C]1O[C@@]2([H])C([H])([H])[C@@]2([H])N1[H],QM7,0.4444,0,0
[H]/N=C1/N([H])C([H])=C([H])OC1([H])[H],QM7,0.4643,0,0
[H][N][C]1N([H])C([H])([H])C([H])([H])OC1([H])[H],QM7,0.4800,0,0
[H]C([H])=C1C([H])([H])N2C([H])([H])[C@@]2([H])C1([H])[H],QM7,0.6154,0,0
[H]/N=C1\N([H])C([H])([H])C(=O)C1([H])[H],QM7,0.4231,0,0
[H]C([H])=C1C([H])([H])[C@]2([H])N([H])[C@@]1([H])C2([H])[H],QM7,0.5833,0,0
[H][N]C1=C([H])[C]([H])N([H])C1=O,QM7,0.2917,0,0
[H]/N=C1\N([H])C(=O)C([H])([H])C1([H])[H],QM7,0.5000,0,0
[H]/N=C1\N([H])OC([H])([H])C([H])([H])C1([H])[H],QM7,0.3793,0,0
[H]C1=NN([H])C([H])([H])C([H])=C([H])C1([H])[H],QM7,0.4400,0,0
[H]c1o/c(=N/C([H])([H])[H])n([H])c1[H],QM7,0.3846,0,0
[H]N(C1=NC([H])([H])C([H])([H])O1)C([H])([H])[H],QM7,0.5833,0,0
[H]N1/C(=N\C([H])([H])[H])OC([H])([H])C1([H])[H],QM7,0.4828,0,0
[H]C1=NN([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],QM7,0.4400,0,0
[H]C1=NC([H])([H])C([H])=C([H])C([H])([H])N1[H],QM7,0.4167,0,0
[H][C]1C([H])=C([N]C([H])([H])[H])ON1[H],QM7,0.2258,0,0
[H]C1=NC([H])([H])[C@@]2([H])C([H])([H])[C@]2([H])N1[H],QM7,0.5000,0,0
[H][N]C1=C([H])[C]([H])ON1C([H])([H])[H],QM7,0.2727,0,0
[H]C1=C([H])C([H])([H])N([H])C([H])([H])C([H])=C1[H],QM7,0.6667,0,0
[H]N1C([H])([H])[C@]2([H])C([H])([H])N([H])[C@@]2([H])C1([H])[H],QM7,1.0000,1,0
[H]N1C([H])([H])[C@]2([H])N([H])[C@]([H])(C1([H])[H])C2([H])[H],QM7,0.9231,0,0
[H]N1C([H])([H])[C@]2([H])C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],QM7,0.9167,0,0
[H]N1C([H])([H])C([H])([C@@]2([H])N([H])C2([H])[H])C1([H])[H],QM7,0.8667,0,0
[H]c1c2c(c([H])n1[H])C([H])([H])N2[H],QM7,0.4500,0,0
[H]N1C([H])([H])[C@@]2([H])N([H])C([H])([H])[C@]1([H])C2([H])[H],QM7,0.6111,0,0
[H]C1=C([H])[C@]2([H])C([H])([H])N([H])[C@]2([H])C1([H])[H],QM7,0.5833,0,0
[H]C1=C([H])[C@]2([H])N([H])C([H])([H])[C@]2([H])C1([H])[H],QM7,0.4800,0,0
[H]C1=C([H])[C@]2([H])C([H])([H])[C@]2([H])N([H])C1([H])[H],QM7,0.4167,0,0
[H]C1=C([H])[C@]2([H])N([H])C([H])([H])[C@@]1([H])C2([H])[H],QM7,0.8947,0,0
[H]N1C([H])([H])[C@]1([H])C([H])([H])[C@]1([H])N([H])C1([H])[H],QM7,0.6250,0,0
[H]C1=C([H])C([H])([H])C2(N([H])C2([H])[H])C1([H])[H],QM7,0.4091,0,0
[H]C1=NN([H])[C@@]2([H])C([H])([H])[C@]2([H])C1([H])[H],QM7,0.4400,0,0
[H]N1C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C1([H])[H],QM7,1.0000,3,0
[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])N([H])C1([H])[H],QM7,0.8421,0,0
[H]N1C([H])([H])C([H])([H])N([H])[C@]2([H])C([H])([H])[C@]12[H],QM7,1.0000,1,0
[H]N1C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],QM7,0.8421,0,0
[H]N1C([H])([H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],QM7,0.8125,0,0
[H]C1([H])N(C2([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],QM7,0.8000,0,0
[H]C1=NN2C([H])([H])C([H])([H])[C@]2([H])C1([H])[H],QM7,0.6250,0,0
[H][C]1[C]2N(N=C1[H])C([H])([H])C2([H])[H],QM7,0.2857,0,0
[H]C1=NC([H])([H])[C@]2([H])N1C([H])([H])C2([H])[H],QM7,0.5200,0,0
[H][C]1C([H])=N[C]2N1C([H])([H])C2([H])[H],QM7,0.2778,0,0
[H]C1=C([H])[C@@]2([H])N(C1([H])[H])C([H])([H])C2([H])[H],QM7,0.7273,0,0
[H][C]1C([H])=C([H])[C]2N1C([H])([H])C2([H])[H],QM7,0.2857,0,0
[H]N1C([H])([H])C([H])([H])N2C([H])([H])C1([H])C2([H])[H],QM7,0.5455,0,0
[H]C1([H])N2C([H])([H])C([H])([H])C([H])(C2([H])[H])C1([H])[H],QM7,1.0000,1,0
[H]N1C([H])([H])C([H])([H])N2C([H])([H])[C@]2([H])C1([H])[H],QM7,0.7826,0,0
[H]C1=C([H])[C@@]2([H])N(C([H])([H])C1([H])[H])C2([H])[H],QM7,0.4828,0,0
[H]N1C([H])([H])[C@]1([H])C([H])([H])N1C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]N1C([H])([H])C([H])(N2C([H])([H])C2([H])[H])C1([H])[H],QM7,0.7368,0,0
[H]C1=NN=C([H])C([H])([H])C([H])([H])C1([H])[H],QM7,0.4762,0,0
[H]C1=NC([H])([H])C([H])([H])C([H])([H])C([H])([H])N1[H],QM7,0.8333,0,0
[H]C1([H])N2C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]N1C([H])([H])[C@@]1([H])[C@]1([H])N([H])C([H])([H])C1([H])[H],QM7,0.6154,0,0
[H]N1C([H])([H])C([H])([H])[C@]1([H])C1([H])C([H])([H])C1([H])[H],QM7,0.9286,0,0
[H]C1=NN([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],QM7,0.6111,0,0
[H]C1=NN=C([H])C([H])([H])C([H])=C1[H],QM7,0.4783,0,0
[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],QM7,1.0000,19,0
[H]C1=C([H])C([H])([H])[C@]2([H])N(C1([H])[H])C2([H])[H],QM7,1.0000,1,0
[H]C1=NN([H])C([H])([H])C([H])([H])C([H])=C1[H],QM7,0.5000,0,0
[H]C1=C([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C1=C([H])C([H])([H])[C@@]2([H])N([H])[C@]2([H])C1([H])[H],QM7,0.6111,0,0
[H]C1([H])[C@]2([H])C([H])([H])[C@]3([H])[C@@]1([H])[C@]3([H])C2([H])[H],QM7,1.0000,1,0
[H]N1[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]12[H],QM7,1.0000,5,0
[H]C1=C([H])C2([H])C([H])([H])N(C1([H])[H])C2([H])[H],QM7,0.5600,0,0
[H]C1=C([H])[C@]2([H])N([H])[C@]([H])(C1([H])[H])C2([H])[H],QM7,0.6667,0,0
[H]N1C([H])([H])C12C([H])([H])C([H])([H])C([H])([H])C2([H])[H],QM7,0.8571,0,0
[H]C1([H])N(C2([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],QM7,0.7500,0,0
[H]N1C([H])([H])[C@@]1([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]c1nn([H])c2c1C([H])([H])C2([H])[H],QM7,0.6957,0,0
[H]C1=N[C@]2([H])C([H])([H])C([H])([H])[C@]2([H])N1[H],QM7,0.6957,0,0
[H]N1C([H])([H])[C@@]2([H])N([H])C([H])([H])C([H])([H])[C@]12[H],QM7,0.6842,0,0
[H]N1C([H])([H])C([H])([H])[C@@]2([H])N([H])[C@@]2([H])C1([H])[H],QM7,0.5455,0,0
[H]C1=C([H])[C@]2([H])N([H])[C@]2([H])C([H])([H])C1([H])[H],QM7,0.5238,0,0
[H]C1=C([H])[C@]2([H])N([H])[C@@]1([H])C([H])([H])C2([H])[H],QM7,0.9231,0,0
[H]C1=NN([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]12[H],QM7,0.6154,0,0
[H]c1c2c(c([H])n1[H])C([H])([H])C2([H])[H],QM7,0.7333,0,0
[H]N1C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]2([H])C1([H])[H],QM7,1.0000,1,0
[H]N1C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]12[H],QM7,1.0000,1,0
[H]C1([H])N2C([H])([H])C([H])(C2([H])[H])C([H])([H])C1([H])[H],QM7,0.9375,0,0
[H]C1=NN2C([H])([H])[C@]2([H])C([H])([H])C1([H])[H],QM7,0.6250,0,0
[H]C1=NC([H])([H])C([H])([H])[C@]2([H])N1C2([H])[H],QM7,0.5556,0,0
[H]N1C([H])([H])C([H])([H])[C@@]2(N([H])C2([H])[H])C1([H])[H],QM7,0.7222,0,0
[H]C1([H])N2C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C1([H])[H],QM7,0.8824,0,0
[H]N1C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],QM7,0.9375,0,0
[H]N1C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]12[H],QM7,0.7059,0,0
[H]N1[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C2([H])[H],QM7,0.8462,0,0
[H]N1[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C2([H])[H],QM7,0.7500,0,0
[H]N1C([H])([H])C([H])([H])C2(C1([H])[H])C([H])([H])C2([H])[H],QM7,0.8667,0,0
[H]C1=NOC([H])([H])OC1=C([H])[H],QM7,0.3125,0,0
[H]C1=NN=C([H])C(=C([H])[H])O1,QM7,0.2778,0,0
[H]N1C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],QM7,1.0000,1,0
[H]N1C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C2([H])[H],QM7,0.8421,0,0
[H]C([H])=C1OC([H])([H])[C@@]2([H])N([H])[C@@]12[H],QM7,0.3448,0,0
[H]N(C1([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C1([H])[H],QM7,0.6667,0,0
[H]C1([H])N(C([H])([H])C2([H])C([H])([H])C2([H])[H])C1([H])[H],QM7,0.7647,0,0
[H]N1C([H])([H])[C@]1([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C1=NN=C(C([H])([H])[H])C1=O,QM7,0.4231,0,0
[H]N1C([H])([H])C([H])(C2([H])C([H])([H])C2([H])[H])C1([H])[H],QM7,0.7692,0,0
[H]C([H])=C1OC([H])([H])C(=O)N1[H],QM7,0.5833,0,0
[H]C1=NC([H])([H])C2(N1[H])C([H])([H])C2([H])[H],QM7,0.8000,0,0
[H]C([H])=C1C([H])=C([H])C(=O)N1[H],QM7,0.9412,0,0
[H]C1=NN([H])C2(C1([H])[H])C([H])([H])C2([H])[H],QM7,0.8000,0,0
[H]/N=C1/N([H])C(=C([H])[H])OC1([H])[H],QM7,0.3243,0,0
[H]N1[C@@]2([H])C([H])([H])[C@@]2([H])[C@]2([H])C([H])([H])[C@@]12[H],QM7,0.5556,0,0
[H]N1[C@]2([H])[C@]3([H])N([H])[C@]3([H])C([H])([H])[C@]12[H],QM7,0.6364,0,0
[H]N1[C@@]2([H])[C@]1([H])C([H])([H])N1C([H])([H])[C@@]12[H],QM7,0.4400,0,0
[H]N1[C@@]2([H])[C@]1([H])[C@]1([H])N([H])[C@@]2([H])C1([H])[H],QM7,0.6364,0,0
[H]C1=NOC([H])([H])C(=C([H])[H])O1,QM7,0.3000,0,0
[H]C1=NOC([H])([H])C(=C([H])[H])N1[H],QM7,0.3929,0,0
[H]C1=NOC([H])([H])C(=C([H])[H])C1([H])[H],QM7,0.3704,0,0
[H]C([H])=C1C(=O)N([H])OC1([H])[H],QM7,0.5000,0,0
[H]/N=C1\C(=C([H])[H])C([H])([H])ON1[H],QM7,0.3000,0,0
[H]N1[C@@]2([H])C([H])([H])[C@]1([H])[C@]1([H])C([H])([H])[C@@]12[H],QM7,0.6364,0,0
[H]C([H])=C1N([H])C(=O)OC1([H])[H],QM7,1.0000,1,0
[H]C1=NN=C([H])[C@]2([H])C([H])([H])[C@]12[H],QM7,0.3600,0,0
[H][N][C]1OC([H])([H])C(=C([H])[H])N1[H],QM7,0.5000,0,0
[H]C1([H])N2C([H])([H])[C@@]2([H])[C@]2([H])C([H])([H])[C@]12[H],QM7,0.5000,0,0
[H]C1=NN2C([H])([H])[C@]2([H])C([H])=C1[H],QM7,0.3143,0,0
[H]C1=NOC(=O)C1=C([H])[H],QM7,0.3704,0,0
[H]C1([H])N2[C@@]3([H])C([H])([H])[C@]1([H])C([H])([H])[C@@]23[H],QM7,0.4211,0,0
[H]C1=NN([H])C([H])([H])C(=C([H])[H])O1,QM7,0.3333,0,0
[H]C([H])=C1C(=O)N([H])N([H])C1([H])[H],QM7,0.4400,0,0
[H]C1=NN([H])C(=O)C1=C([H])[H],QM7,0.4545,0,0
[H]N1[C@@]2([H])C([H])([H])[C@@]3([H])[C@]1([H])[C@@]3([H])C2([H])[H],QM7,0.4762,0,0
[H]C1([H])N2[C@]1([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]21[H],QM7,0.5000,0,0
[H]C([H])=C1N([H])C(=O)N([H])C1([H])[H],QM7,0.5909,0,0
[H]C([H])=C1C([H])([H])C(=O)N([H])C1([H])[H],QM7,0.4783,0,0
[H]N1[C@]2([H])[C@]3([H])C([H])([H])[C@]3([H])C([H])([H])[C@]12[H],QM7,0.4800,0,0
[H]C([H])=C1OC([H])([H])C([H])([H])N([H])C1([H])[H],QM7,0.4444,0,0
[H]C1=N[C@]2([H])C([H])([H])[C@]([H])(N1[H])C2([H])[H],QM7,0.3571,0,0
[H]C([H])=C1C(=O)C([H])([H])N([H])C1([H])[H],QM7,0.5263,0,0
[H]C1([H])N2[C@]3([H])C([H])([H])[C@@]([H])(C3([H])[H])[C@@]21[H],QM7,0.5000,0,0
[H]C1=NN([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],QM7,0.3704,0,0
[H]C1=NOC([H])([H])C([H])([H])C1=C([H])[H],QM7,0.3793,0,0
[H]N1[C@@]2([H])[C@]3([H])C([H])([H])[C@@]([H])(C3([H])[H])[C@@]12[H],QM7,0.7143,0,0
[H]C1([H])N2C([H])([H])C1([H])[C@]1([H])C([H])([H])[C@]21[H],QM7,0.4444,0,0
[H]C1([H])N2C([H])([H])[C@]3([H])[C@@]1([H])[C@]3([H])C2([H])[H],QM7,0.4286,0,0
[H]C([H])=C1C(=O)N([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C([H])=C1C(=O)N([H])C([H])=C1[H],QM7,0.4400,0,0
[H]C([H])=C1N([H])C(=O)C([H])([H])C1([H])[H],QM7,0.8421,0,0
[H]C1=NOC([H])([H])C([H])=C([H])O1,QM7,0.5833,0,0
[H]C1=NOC([H])([H])C([H])=C([H])N1[H],QM7,0.4400,0,0
[H]C1=NOC([H])([H])[C@]2([H])N1C2([H])[H],QM7,0.3214,0,0
[H]C1=NOC([H])([H])C([H])=C([H])C1([H])[H],QM7,0.3913,0,0
[H]C1=NOC([H])([H])[C@@]2([H])O[C@@]12[H],QM7,0.4400,0,0
[H]C1=NOC([H])([H])[C@@]2([H])N([H])[C@@]12[H],QM7,0.4231,0,0
[H]C1=NOC([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],QM7,0.4400,0,0
[H]C1=NN2C([H])([H])[C@]2([H])C([H])([H])O1,QM7,0.5333,0,0
[H]C1=NN=C([H])C([H])([H])OC1([H])[H],QM7,0.4000,0,0
[H]C1=NOC([H])([H])OC([H])=C1[H],QM7,1.0000,1,0
[H]C1=C([H])[C@]2([H])N([H])[C@]2([H])C([H])([H])O1,QM7,0.5769,0,0
[H]N1[C@@]2([H])C([H])([H])OC([H])([H])[C@]1([H])C2([H])[H],QM7,0.7333,0,0
[H][C]1O[N][C]2OC([H])([H])[C]12,QM7,0.2593,0,0
[H][C]1[C]2[C]([N]N1[H])OC2([H])[H],QM7,0.2581,0,0
[H][C]1O[N][C]2[C]1OC2([H])[H],QM7,0.2667,0,0
[H]C1=NO[C@@]2([H])C([H])([H])O[C@@]12[H],QM7,0.3448,0,0
[H]C1=NN([H])[C@@]2([H])C([H])([H])O[C@@]12[H],QM7,0.3793,0,0
[H][C]1[C]2OC([H])([H])[C]2[N]N1[H],QM7,0.2727,0,0
[H][C]1[C]2OC([H])([H])[C]2[C]([H])N1[H],QM7,0.2500,0,0
[H]C1=NN([H])C([H])([H])C([H])=C([H])O1,QM7,0.4000,0,0
[H]C1=NN([H])C([H])([H])[C@@]2([H])O[C@@]12[H],QM7,0.4231,0,0
[H]N1C([H])([H])[C@]2([H])C([H])([H])O[C@@]2([H])C1([H])[H],QM7,0.9444,0,0
[H]N1C([H])([H])[C@]2([H])O[C@]([H])(C1([H])[H])C2([H])[H],QM7,0.8125,0,0
[H]N1C([H])([H])C([H])([C@@]2([H])OC2([H])[H])C1([H])[H],QM7,0.6500,0,0
[H][C]1ON=C2[C]1C([H])([H])N2[H],QM7,0.2500,0,0
[H][C]1O[N][C]2[C]1N([H])C2([H])[H],QM7,0.2500,0,0
[H]N1C([H])([H])[C@@]2([H])C([H])([H])OC([H])([H])[C@]12[H],QM7,1.0000,1,0
[H][C]1O[C]([H])[C]2[C]1N([H])C2([H])[H],QM7,0.2500,0,0
[H]N1C([H])([H])[C@@]2([H])OC([H])([H])[C@]1([H])C2([H])[H],QM7,1.0000,2,0
[H]C1=NO[C@@]2([H])C([H])([H])N([H])[C@@]12[H],QM7,0.3143,0,0
